catalog_sheet,catalog_row,source_domain,major_area,code,dataset,university_scope,delivery_type,provider,source_url,available_years,analysis_unit,major_fields,provision_level,school_code_available,seventy_percent_rule,priority,panel_relevance,download_status,notes
"고등교육통계(7종, 102테이블)",112,고등교육통계,교직원,0328,전임교원임면현황,전문대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2012,대학·학교,"조사년도,학교구분명,전임교원직위명,학기구분명,교직원임용상태명,전임교원임면_교원수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",113,고등교육통계,교육,0401,개설교과현황,전체,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,대학·학교,"조사년도,학교구분명,전문대학계열명,전문대학학년명,시도명,총개설강좌수,총개설시수,전임교원담당시수,겸임초빙담당시수,시간강사담당시수,개설교과_총수강학생수,개설강좌당최대수강학생수,개설강좌당최소수강학생수,시수,학점수,교과목수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",114,고등교육통계,교육,0401,개설교과현황,전체,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2014~2022,대학·학교,"조사년도,학교구분명,시도명,전문대학계열명,전문대학학년명,계열구분명,개설학과여부,조교직원외부직원담당시수,강사담당시수,총장및학장담당시수,시수,개설교과_총개설강좌수,전임교원담당시수,겸임초빙담당시수,기타교원담당시수,시간강사담당시수,개설교과_총수강학생수,개설강좌당최대수강학생수,개설강좌당최소수강학생수,학점수,교과목수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",115,고등교육통계,교육,0402,교양강좌개설및수강현황,전문대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,대학·학교,"조사년도,학교구분명,시도명,교원구분명,학기구분명,교양강좌개설및수강_전체재적학생수,교양강좌개설및수강_강좌수,교양강좌개설및수강_과목수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",116,고등교육통계,교육,0402,교양강좌개설및수강현황,전문대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2014~2025,대학·학교,"조사년도,학교구분명,시도명,강좌종류명,교원구분명,학기구분명,개설학과여부,교양강좌개설및수강_총수강학생수,교양강좌개설및수강_강좌수,교양강좌개설및수강_과목수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",117,고등교육통계,교육,0403,대학전공강좌개설및수강현황,대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,대학·학교,"조사년도,학교구분명,시도명,계열구분명,강좌유형명,교원구분명,학기구분명,대학전공강좌개설및수강_전체재적학생수,대학전공강좌개설및수강_강좌수,대학전공강좌개설및수강_과목수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",118,고등교육통계,교육,0403,대학전공강좌개설및수강현황,대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2014~2025,대학·학교,"조사년도,학교구분명,시도명,계열구분명,강좌종류명,교원구분명,학기구분명,대학전공강좌개설및수강_총수강학생수,대학전공강좌개설및수강_강좌수,대학전공강좌개설및수강_과목수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",119,고등교육통계,교육,0404,사이버강좌개설및수강현황,대학/대학원,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,대학·학교,"조사년도,학교구분명,시도명,학기구분명,사이버강좌_전체재적학생수,사이버강좌_과목수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",120,고등교육통계,교육,0404,사이버강좌개설및수강현황,대학/대학원,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2014~2025,대학·학교,"조사년도,학교구분명,시도명,학기구분명,사이버강좌_총수강학생수,사이버강좌_총개설강좌수,사이버강좌_총개설과목수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",121,고등교육통계,교육,0405,사이버강좌개설및수강현황_전문대학,전문대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,대학·학교,"조사년도,학교구분명,시도명,사이버강좌_전문대_총수강학생수,총개설학점수,총개설과목수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",122,고등교육통계,교육,0405,사이버강좌개설및수강현황_전문대학,전문대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2014~2022,대학·학교,"조사년도,학교구분명,교양전공구분명,시도명,사이버강좌_전문대_총수강학생수,총개설학점수,사이버강좌_전문대_총개설과목수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",123,고등교육통계,교육,0406,산학연교류현황,대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2014,대학·학교,"조사년도,학교구분명,시도명,산학연교류단체명,교수교류인원수,학생교류인원수,교류기관수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",124,고등교육통계,교육,0407,학점교류현황,대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2023,대학·학교,"조사년도,학교구분명,국가명,시도명,자대학타대학학점교류학생수,타대학자대학학점교류학생수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",125,고등교육통계,교육,0409,교직강좌개설및수강현황,대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,대학·학교,"조사년도,학교구분명,교원구분명,학기구분명,교직강좌개설및수강_전체재적학생수,교직강좌개설및수강_강좌수,교직강좌개설및수강_과목수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",126,고등교육통계,행정,0501,동아리활동현황,전체,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,대학·학교,"조사년도,학교구분명,동아리구분명,지원금,동아리실수,참여학생수,지도교수수,동아리수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",127,고등교육통계,행정,0502,학생회현황,대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,대학·학교,"조사년도,학교구분명,학생회지원금,학생1인당학생회비_평균,학생1인당학생회비_합계",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",128,고등교육통계,행정,0502,학생회현황,대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2014,대학·학교,"조사년도,학교구분명,학생회지원금,학생1인당학생회비",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",129,고등교육통계,시설,0601,계열별부속시설현황_건물시설,전체,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,대학·학교,"조사년도,학교구분명,본분교명,건물시설대분류명,건물시설소분류명,계열별부속시설_건물시설_건물연면적,계열별부속시설_건물시설_건물면적,건물동수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",130,고등교육통계,시설,0601,계열별부속시설현황_건물시설,전체,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2014,대학·학교,"조사년도,학교구분명,건물시설계열명,건물시설구분명,본분교명,의료시설수,건물연면적,건물면적,건물동수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",131,고등교육통계,시설,0602,계열별부속시설현황_지적시설,전체,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,대학·학교,"조사년도,학교구분명,본분교명,지적시설계열명,지적시설구분명,차용건수,학교소유건수,기준면적",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",132,고등교육통계,시설,0603,구조별건물면적정보,전체,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,대학·학교,"조사년도,시도명,고등교육건물구조명,구내구외구분명,안전성등급명,학교구분명,본분교명,건물명,건물번호,준공년도,등기여부,정밀안전진단여부,구조별건물면적정보_건물면적",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",133,고등교육통계,시설,0604,대학부설평생교육원기관현황,전체,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2013,집계 또는 기관,"조사년도,시도명,설립일자,기관일련번호,건수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",134,고등교육통계,산학협동,0701,산학협동현황_인적교류,전문대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2015,대학·학교,"조사년도,학교구분명,본분교명,시도명,장학금기타금액,장학금혜택학생수,장학금기탁업체수,계약업체수,위탁교육위탁업체수,수익사업참여교수수,수익사업수익금액,수익사업건수,연구개발참여교수수,연구개발실적건수,산학협동지원금액,산학협동체결업체수",,Y,,3,primary,catalogued_not_downloaded,
"고등교육통계(7종, 102테이블)",135,고등교육통계,산학협동,0702,산학연관협동실적,전문대학,EDSS file data,EDSS open data (source custodian recorded by domain),https://www.edmgr.kr/edss/es/opd/odd/od/es_opd_oddod01_001,2009~2015,대학·학교,"조사년도,학교구분명,시도명,본분교명,취업자수,매출액,업체수,참여교수수",,Y,,3,primary,catalogued_not_downloaded,
