source,major_area,domn_code,dataset,advertised_years,original_field,korean_meaning,data_type,unit,missing_value_definition,definition_status
교육통계,공통,16170,학교속성,2009~2025,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17044,직원연수및교육훈련실적_교원제외,2009~2013,교원제외_교내국외프로그램참가인원수,교원제외_교내국외프로그램참가인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17044,직원연수및교육훈련실적_교원제외,2009~2013,교원제외_교내국내프로그램참가인원수,교원제외_교내국내프로그램참가인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17045,전임교원재임용현황,2009~2012,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17045,전임교원재임용현황,2009~2012,학교구분명,학교구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17045,전임교원재임용현황,2009~2012,전임교원재임용_기타탈락인원수,전임교원재임용_기타탈락인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17045,전임교원재임용현황,2009~2012,전임교원재임용_자격미달탈락인원수,전임교원재임용_자격미달탈락인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17045,전임교원재임용현황,2009~2012,전임교원재임용_해외연수탈락인원수,전임교원재임용_해외연수탈락인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17045,전임교원재임용현황,2009~2012,전임교원재임용_연구실적물부족탈락인원수,전임교원재임용_연구실적물부족탈락인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17045,전임교원재임용현황,2009~2012,전임강사재임용대상인원수,전임강사재임용대상인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17045,전임교원재임용현황,2009~2012,조교수재임용대상인원수,조교수재임용대상인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17045,전임교원재임용현황,2009~2012,부교수재임용대상인원수,부교수재임용대상인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17045,전임교원재임용현황,2009~2012,교수재임용대상인원수,교수재임용대상인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17046,전임교원승진현황,2009~2012,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17046,전임교원승진현황,2009~2012,학교구분명,학교구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17046,전임교원승진현황,2009~2012,전임교원승진_기타탈락인원수,전임교원승진_기타탈락인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17046,전임교원승진현황,2009~2012,전임교원승진_자격미달탈락인원수,전임교원승진_자격미달탈락인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17046,전임교원승진현황,2009~2012,전임교원승진_해외연수탈락인원수,전임교원승진_해외연수탈락인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17046,전임교원승진현황,2009~2012,전임교원승진_연구실적물부족탈락인원수,전임교원승진_연구실적물부족탈락인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17046,전임교원승진현황,2009~2012,전임강사승진대상인원수,전임강사승진대상인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17046,전임교원승진현황,2009~2012,조교수승진대상인원수,조교수승진대상인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17046,전임교원승진현황,2009~2012,부교수승진대상인원수,부교수승진대상인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17046,전임교원승진현황,2009~2012,교수승진대상인원수,교수승진대상인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17047,교직원연수현황,2009~2015,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17047,교직원연수현황,2009~2015,학교구분명,학교구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17047,교직원연수현황,2009~2015,시도명,시도명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17047,교직원연수현황,2009~2015,교직원연수종류구분명,교직원연수종류구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17047,교직원연수현황,2009~2015,교직원연수직업구분명,교직원연수직업구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17047,교직원연수현황,2009~2015,교직원연수주관구분명,교직원연수주관구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17047,교직원연수현황,2009~2015,교직원연수횟수,교직원연수횟수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17047,교직원연수현황,2009~2015,지출경비,지출경비,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17047,교직원연수현황,2009~2015,교직원연수시간,교직원연수시간,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17047,교직원연수현황,2009~2015,참여인원수,참여인원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17048,전임교원임면현황,2009~2012,조사년도,조사년도,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17048,전임교원임면현황,2009~2012,학교구분명,학교구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17048,전임교원임면현황,2009~2012,전임교원직위명,전임교원직위명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17048,전임교원임면현황,2009~2012,학기구분명,학기구분명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17048,전임교원임면현황,2009~2012,교직원임용상태명,교직원임용상태명,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
고등교육통계,교직원,17048,전임교원임면현황,2009~2012,전임교원임면_교원수,전임교원임면_교원수,원본 파일 확인 필요,원본 파일·설명서 확인 필요,원본 파일·설명서 확인 필요,공식 목록의 항목명만 확인; 의미·형식·단위 미확정
